timestamp,source,dist_front,dist_left,dist_right,speed_left,speed_right,action,confidence,decision_source,cycle,steps_l,steps_r,notes
2026-01-28T21:53:10.074381,SIM,313.9,240.8,387.0,100,100,FORWARD,1.901,NPZ,1,0,0,x:525;y:925
2026-01-28T21:53:10.678389,SIM,312.1,237.1,387.0,100,100,FORWARD,2.422,NPZ,2,0,0,x:528;y:924
2026-01-28T21:53:10.985723,SIM,310.7,234.4,387.0,100,100,FORWARD,2.423,NPZ,3,0,0,x:530;y:923
2026-01-28T21:53:11.306518,SIM,309.3,231.7,387.0,100,100,FORWARD,2.425,NPZ,4,0,0,x:533;y:922
2026-01-28T21:53:11.609510,SIM,308.0,228.9,387.0,100,100,FORWARD,2.426,NPZ,5,0,0,x:535;y:921
2026-01-28T21:53:11.929513,SIM,306.5,226.0,387.0,100,100,FORWARD,2.428,NPZ,6,0,0,x:537;y:920
2026-01-28T21:53:12.231825,SIM,305.0,223.0,387.0,100,100,FORWARD,2.429,NPZ,7,0,0,x:540;y:919
2026-01-28T21:53:12.557265,SIM,303.5,220.0,387.0,100,100,FORWARD,2.431,NPZ,8,0,0,x:542;y:918
2026-01-28T21:53:12.872373,SIM,302.0,217.0,387.0,100,100,FORWARD,2.432,NPZ,9,0,0,x:545;y:918
2026-01-28T21:53:13.175071,SIM,300.5,214.1,387.0,100,100,FORWARD,2.433,NPZ,10,0,0,x:547;y:917
2026-01-28T21:53:13.490639,SIM,299.0,211.1,387.0,100,100,FORWARD,2.434,NPZ,11,0,0,x:550;y:916
2026-01-28T21:53:13.796583,SIM,297.6,208.1,387.0,100,100,FORWARD,2.435,NPZ,12,0,0,x:552;y:915
2026-01-28T21:53:14.118390,SIM,296.1,205.2,387.0,100,100,FORWARD,2.436,NPZ,13,0,0,x:555;y:914
2026-01-28T21:53:14.439614,SIM,294.6,202.2,387.0,100,100,FORWARD,2.437,NPZ,14,0,0,x:557;y:913
2026-01-28T21:53:14.747100,SIM,293.1,199.2,387.0,120,120,TURN_RIGHT,1.000,MANEUVER,15,0,0,x:560;y:912
2026-01-28T21:53:15.357899,SIM,292.0,197.0,387.0,100,100,FORWARD,1.000,MANEUVER,16,0,0,x:563;y:911
2026-01-28T21:53:15.959516,SIM,289.7,192.3,387.0,120,120,TURN_RIGHT,1.000,MANEUVER,17,0,0,x:570;y:908
2026-01-28T21:53:16.559769,SIM,288.5,190.0,387.0,100,100,FORWARD,1.000,MANEUVER,18,0,0,x:573;y:907
2026-01-28T21:53:17.174652,SIM,286.0,185.0,387.0,120,120,TURN_RIGHT,1.000,MANEUVER,19,0,0,x:580;y:904
2026-01-28T21:53:17.784227,SIM,284.8,182.6,387.0,100,100,FORWARD,1.000,MANEUVER,20,0,0,x:584;y:903
2026-01-28T21:53:18.392744,SIM,281.3,175.5,387.0,120,120,TURN_RIGHT,1.000,MANEUVER,21,0,0,x:591;y:900
2026-01-28T21:53:18.998659,SIM,279.0,170.9,387.0,100,100,FORWARD,1.000,MANEUVER,22,0,0,x:595;y:899
