timestamp,source,dist_front,dist_left,dist_right,speed_left,speed_right,action,confidence,decision_source,cycle,steps_l,steps_r,notes
2026-01-27T08:39:31.598593,SIM,390.0,390.0,390.0,100,100,FORWARD,1.933,NPZ,1,0,0,x:525;y:925
2026-01-27T08:39:32.222495,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,2,0,0,x:526;y:924
2026-01-27T08:39:32.539362,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,3,0,0,x:526;y:923
2026-01-27T08:39:32.861393,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,4,0,0,x:526;y:922
2026-01-27T08:39:33.193888,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,5,0,0,x:527;y:922
2026-01-27T08:39:33.525823,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,6,0,0,x:527;y:921
2026-01-27T08:39:33.858133,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,7,0,0,x:528;y:920
2026-01-27T08:39:34.191090,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,8,0,0,x:528;y:919
2026-01-27T08:39:34.520922,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,9,0,0,x:529;y:918
2026-01-27T08:39:34.859306,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,10,0,0,x:529;y:917
2026-01-27T08:39:35.172762,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,11,0,0,x:529;y:917
2026-01-27T08:39:35.505321,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,12,0,0,x:530;y:916
2026-01-27T08:39:35.807718,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,13,0,0,x:530;y:915
2026-01-27T08:39:36.135219,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,14,0,0,x:531;y:914
2026-01-27T08:39:36.443834,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,15,0,0,x:531;y:913
2026-01-27T08:39:36.750142,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,16,0,0,x:531;y:913
2026-01-27T08:39:37.056412,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,17,0,0,x:532;y:912
2026-01-27T08:39:37.388704,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,18,0,0,x:532;y:911
2026-01-27T08:39:37.689351,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,19,0,0,x:533;y:910
2026-01-27T08:39:38.020667,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,20,0,0,x:533;y:910
2026-01-27T08:39:38.332565,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,21,0,0,x:533;y:909
2026-01-27T08:39:38.633577,SIM,390.0,390.0,390.0,100,100,FORWARD,2.302,NPZ,22,0,0,x:534;y:908
