timestamp,source,dist_front,dist_left,dist_right,speed_left,speed_right,action,confidence,decision_source,cycle,steps_l,steps_r,notes
2026-01-27T00:22:29.482958,SIM,390.0,390.0,390.0,100,100,FORWARD,1.933,NPZ,1,0,0,x:525;y:925
2026-01-27T00:22:30.097221,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,2,0,0,x:525;y:927
2026-01-27T00:22:30.405769,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,3,0,0,x:525;y:929
2026-01-27T00:22:30.718772,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,4,0,0,x:524;y:930
2026-01-27T00:22:31.026742,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,5,0,0,x:524;y:932
2026-01-27T00:22:31.328494,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,6,0,0,x:524;y:933
2026-01-27T00:22:31.631698,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,7,0,0,x:524;y:935
2026-01-27T00:22:31.938197,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,8,0,0,x:524;y:937
2026-01-27T00:22:32.241571,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,9,0,0,x:523;y:938
2026-01-27T00:22:32.541712,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,10,0,0,x:523;y:939
2026-01-27T00:22:32.847135,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,11,0,0,x:523;y:941
2026-01-27T00:22:33.162011,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,12,0,0,x:523;y:943
2026-01-27T00:22:33.464831,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,13,0,0,x:523;y:944
2026-01-27T00:22:33.770969,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,14,0,0,x:522;y:946
2026-01-27T00:22:34.072464,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,15,0,0,x:522;y:947
2026-01-27T00:22:34.376941,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,16,0,0,x:522;y:949
2026-01-27T00:22:34.685901,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,17,0,0,x:522;y:950
2026-01-27T00:22:34.996378,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,18,0,0,x:522;y:952
2026-01-27T00:22:35.303480,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,19,0,0,x:521;y:954
2026-01-27T00:22:35.611496,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,20,0,0,x:521;y:955
2026-01-27T00:22:35.912218,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,21,0,0,x:521;y:957
2026-01-27T00:22:36.223906,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,22,0,0,x:521;y:958
2026-01-27T00:22:36.526751,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,23,0,0,x:521;y:960
2026-01-27T00:22:36.829797,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,24,0,0,x:521;y:961
2026-01-27T00:22:37.132190,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,25,0,0,x:520;y:963
2026-01-27T00:22:37.439957,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,26,0,0,x:520;y:965
2026-01-27T00:22:37.740140,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,27,0,0,x:520;y:966
2026-01-27T00:22:38.042983,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,28,0,0,x:520;y:968
2026-01-27T00:22:38.356555,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,29,0,0,x:520;y:969
2026-01-27T00:22:38.659491,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,30,0,0,x:519;y:971
2026-01-27T00:22:38.975098,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,31,0,0,x:519;y:972
2026-01-27T00:22:39.279497,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,32,0,0,x:519;y:974
2026-01-27T00:22:39.589718,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,33,0,0,x:519;y:975
2026-01-27T00:22:39.899237,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,34,0,0,x:519;y:977
2026-01-27T00:22:40.203269,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,35,0,0,x:518;y:978
2026-01-27T00:22:40.510244,SIM,390.0,390.0,390.0,100,100,FORWARD,2.343,NPZ,36,0,0,x:518;y:980
