timestamp,source,dist_front,dist_left,dist_right,speed_left,speed_right,action,confidence,decision_source,cycle,steps_l,steps_r,notes
2026-01-26T21:50:48.721000,SIM,286.0,380.0,192.0,120,120,TURN_LEFT,1.000,MANEUVER,1,0,0,x:650;y:500
2026-01-26T21:50:49.322894,SIM,285.7,380.0,191.3,100,100,FORWARD,1.000,MANEUVER,2,0,0,x:651;y:499
2026-01-26T21:50:49.937044,SIM,284.7,380.0,189.3,120,120,TURN_LEFT,1.000,MANEUVER,3,0,0,x:653;y:498
2026-01-26T21:50:50.548720,SIM,284.1,380.0,188.2,100,100,FORWARD,1.000,MANEUVER,4,0,0,x:654;y:497
2026-01-26T21:50:51.157942,SIM,283.0,380.0,186.1,120,120,TURN_LEFT,1.000,MANEUVER,5,0,0,x:656;y:495
2026-01-26T21:50:51.764146,SIM,282.5,380.0,185.0,100,100,FORWARD,1.000,MANEUVER,6,0,0,x:657;y:494
2026-01-26T21:50:52.365134,SIM,281.4,380.0,182.9,120,120,TURN_LEFT,1.000,MANEUVER,7,0,0,x:659;y:492
2026-01-26T21:50:52.981273,SIM,280.9,380.0,181.8,100,100,FORWARD,1.000,MANEUVER,8,0,0,x:660;y:492
2026-01-26T21:50:53.594626,SIM,279.8,380.0,179.6,120,120,TURN_LEFT,1.000,MANEUVER,9,0,0,x:662;y:490
2026-01-26T21:50:54.209609,SIM,279.2,380.0,178.5,100,100,FORWARD,1.000,MANEUVER,10,0,0,x:663;y:489
2026-01-26T21:50:54.809945,SIM,278.2,380.0,176.4,120,120,TURN_LEFT,1.000,MANEUVER,11,0,0,x:665;y:487
2026-01-26T21:50:55.424446,SIM,277.6,380.0,175.3,100,100,FORWARD,1.000,MANEUVER,12,0,0,x:666;y:486
2026-01-26T21:50:56.037371,SIM,276.6,380.0,173.1,120,120,TURN_LEFT,1.000,MANEUVER,13,0,0,x:668;y:484
2026-01-26T21:50:56.648580,SIM,276.0,380.0,172.0,100,100,FORWARD,1.000,MANEUVER,14,0,0,x:669;y:483
2026-01-26T21:50:57.261797,SIM,274.9,380.0,169.9,120,120,TURN_LEFT,1.000,MANEUVER,15,0,0,x:671;y:482
2026-01-26T21:50:57.877059,SIM,274.4,380.0,168.7,100,100,FORWARD,1.000,MANEUVER,16,0,0,x:672;y:481
2026-01-26T21:50:58.487942,SIM,273.3,380.0,166.6,120,120,TURN_LEFT,1.000,MANEUVER,17,0,0,x:674;y:479
2026-01-26T21:50:59.100036,SIM,272.7,380.0,165.5,100,100,FORWARD,1.000,MANEUVER,18,0,0,x:675;y:478
2026-01-26T21:50:59.713654,SIM,271.7,380.0,163.3,120,120,TURN_LEFT,1.000,MANEUVER,19,0,0,x:678;y:476
2026-01-26T21:51:00.327869,SIM,271.1,380.0,162.2,100,100,FORWARD,1.000,MANEUVER,20,0,0,x:679;y:475
2026-01-26T21:51:00.940850,SIM,270.0,380.0,160.1,120,120,TURN_LEFT,1.000,MANEUVER,21,0,0,x:681;y:474
2026-01-26T21:51:01.553553,SIM,269.5,380.0,159.0,100,100,FORWARD,1.000,MANEUVER,22,0,0,x:682;y:473
2026-01-26T21:51:02.167842,SIM,380.0,380.0,380.0,120,120,FORWARD,1.259,NPZ,23,0,0,x:684;y:471
2026-01-26T21:51:02.780549,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,24,0,0,x:686;y:469
2026-01-26T21:51:03.092291,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,25,0,0,x:687;y:468
2026-01-26T21:51:03.407042,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,26,0,0,x:688;y:467
2026-01-26T21:51:03.718113,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,27,0,0,x:689;y:466
2026-01-26T21:51:04.031531,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,28,0,0,x:690;y:465
2026-01-26T21:51:04.343969,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,29,0,0,x:692;y:464
2026-01-26T21:51:04.646918,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,30,0,0,x:693;y:463
2026-01-26T21:51:04.959664,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,31,0,0,x:694;y:462
2026-01-26T21:51:05.271695,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,32,0,0,x:695;y:461
2026-01-26T21:51:05.574236,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,33,0,0,x:696;y:460
2026-01-26T21:51:05.879129,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,34,0,0,x:697;y:460
2026-01-26T21:51:06.188417,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,35,0,0,x:698;y:459
2026-01-26T21:51:06.501621,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,36,0,0,x:699;y:458
2026-01-26T21:51:06.816354,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,37,0,0,x:700;y:457
2026-01-26T21:51:07.129464,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,38,0,0,x:701;y:456
2026-01-26T21:51:07.436766,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,39,0,0,x:702;y:455
2026-01-26T21:51:07.749563,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,40,0,0,x:703;y:454
2026-01-26T21:51:08.074491,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,41,0,0,x:704;y:454
2026-01-26T21:51:08.374937,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,42,0,0,x:704;y:453
2026-01-26T21:51:08.678425,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,43,0,0,x:705;y:452
2026-01-26T21:51:08.991655,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,44,0,0,x:707;y:451
2026-01-26T21:51:09.300255,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,45,0,0,x:708;y:450
2026-01-26T21:51:09.604022,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,46,0,0,x:709;y:449
2026-01-26T21:51:09.917585,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,47,0,0,x:710;y:448
2026-01-26T21:51:10.234056,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,48,0,0,x:711;y:447
2026-01-26T21:51:10.542988,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,49,0,0,x:712;y:447
2026-01-26T21:51:10.848386,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,50,0,0,x:713;y:446
2026-01-26T21:51:11.158694,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,51,0,0,x:714;y:445
2026-01-26T21:51:11.468053,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,52,0,0,x:715;y:444
2026-01-26T21:51:11.769890,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,53,0,0,x:716;y:443
2026-01-26T21:51:12.082644,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,54,0,0,x:717;y:442
2026-01-26T21:51:12.389977,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,55,0,0,x:718;y:441
2026-01-26T21:51:12.691094,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,56,0,0,x:719;y:440
2026-01-26T21:51:13.000824,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,57,0,0,x:720;y:439
2026-01-26T21:51:13.322000,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,58,0,0,x:722;y:438
2026-01-26T21:51:13.631699,SIM,380.0,380.0,380.0,120,120,FORWARD,1.267,NPZ,59,0,0,x:723;y:437
2026-01-26T21:51:13.946765,SIM,380.0,380.0,380.0,121,120,FORWARD,1.267,NPZ,60,0,0,x:724;y:436
2026-01-26T21:51:14.256147,SIM,380.0,380.0,380.0,121,120,FORWARD,1.267,NPZ,61,0,0,x:725;y:435
2026-01-26T21:51:14.557119,SIM,380.0,380.0,380.0,121,120,FORWARD,1.267,NPZ,62,0,0,x:726;y:434
2026-01-26T21:51:14.863568,SIM,380.0,380.0,380.0,121,120,FORWARD,1.267,NPZ,63,0,0,x:727;y:434
2026-01-26T21:51:15.166936,SIM,380.0,380.0,380.0,122,120,FORWARD,1.267,NPZ,64,0,0,x:728;y:433
2026-01-26T21:51:15.475359,SIM,380.0,380.0,380.0,122,121,FORWARD,1.267,NPZ,65,0,0,x:729;y:432
2026-01-26T21:51:15.783003,SIM,380.0,380.0,380.0,123,121,FORWARD,1.267,NPZ,66,0,0,x:730;y:431
2026-01-26T21:51:16.083953,SIM,380.0,380.0,380.0,123,121,FORWARD,1.267,NPZ,67,0,0,x:731;y:430
2026-01-26T21:51:16.391745,SIM,380.0,380.0,380.0,124,121,FORWARD,1.267,NPZ,68,0,0,x:732;y:429
2026-01-26T21:51:16.707769,SIM,380.0,380.0,380.0,125,121,FORWARD,1.267,NPZ,69,0,0,x:734;y:428
2026-01-26T21:51:17.026824,SIM,380.0,380.0,380.0,126,121,FORWARD,1.267,NPZ,70,0,0,x:735;y:427
2026-01-26T21:51:17.336911,SIM,380.0,380.0,380.0,126,121,FORWARD,1.267,NPZ,71,0,0,x:736;y:426
2026-01-26T21:51:17.639551,SIM,380.0,380.0,380.0,127,121,FORWARD,1.267,NPZ,72,0,0,x:737;y:425
2026-01-26T21:51:17.945977,SIM,380.0,380.0,380.0,127,121,FORWARD,1.267,NPZ,73,0,0,x:738;y:424
2026-01-26T21:51:18.256001,SIM,380.0,380.0,380.0,128,121,FORWARD,1.267,NPZ,74,0,0,x:739;y:423
2026-01-26T21:51:18.566866,SIM,380.0,380.0,380.0,128,120,FORWARD,1.267,NPZ,75,0,0,x:740;y:422
2026-01-26T21:51:18.876068,SIM,380.0,380.0,380.0,127,120,FORWARD,1.267,NPZ,76,0,0,x:741;y:421
2026-01-26T21:51:19.178196,SIM,380.0,380.0,380.0,126,119,FORWARD,1.267,NPZ,77,0,0,x:742;y:421
2026-01-26T21:51:19.494332,SIM,380.0,380.0,380.0,125,118,FORWARD,1.267,NPZ,78,0,0,x:743;y:420
2026-01-26T21:51:19.798489,SIM,380.0,380.0,380.0,124,117,FORWARD,1.267,NPZ,79,0,0,x:744;y:419
2026-01-26T21:51:20.120850,SIM,379.8,380.0,379.6,123,116,FORWARD,1.267,NPZ,80,0,0,x:745;y:418
2026-01-26T21:51:20.457276,SIM,379.6,380.0,379.1,122,115,FORWARD,1.267,NPZ,81,0,0,x:746;y:417
2026-01-26T21:51:20.772056,SIM,379.3,380.0,378.7,121,115,FORWARD,1.267,NPZ,82,0,0,x:746;y:417
2026-01-26T21:51:21.089022,SIM,379.1,380.0,378.2,120,115,FORWARD,1.267,NPZ,83,0,0,x:747;y:417
2026-01-26T21:51:21.432655,SIM,378.8,380.0,377.7,119,115,FORWARD,1.268,NPZ,84,0,0,x:747;y:416
2026-01-26T21:51:21.732714,SIM,378.6,380.0,377.2,118,116,FORWARD,1.268,NPZ,85,0,0,x:748;y:416
2026-01-26T21:51:22.038313,SIM,378.4,380.0,376.7,118,116,FORWARD,1.268,NPZ,86,0,0,x:748;y:415
2026-01-26T21:51:22.345113,SIM,378.2,380.0,376.3,117,117,FORWARD,1.268,NPZ,87,0,0,x:749;y:415
2026-01-26T21:51:22.677772,SIM,377.9,380.0,375.8,117,117,FORWARD,1.268,NPZ,88,0,0,x:749;y:415
2026-01-26T21:51:22.991642,SIM,377.7,380.0,375.3,117,117,FORWARD,1.268,NPZ,89,0,0,x:750;y:414
2026-01-26T21:51:23.312099,SIM,377.4,380.0,374.8,117,118,FORWARD,1.268,NPZ,90,0,0,x:750;y:414
2026-01-26T21:51:23.645532,SIM,377.2,380.0,374.3,116,118,FORWARD,1.268,NPZ,91,0,0,x:750;y:413
2026-01-26T21:51:23.974922,SIM,376.9,380.0,373.8,116,118,FORWARD,1.268,NPZ,92,0,0,x:751;y:413
2026-01-26T21:51:24.295063,SIM,376.7,380.0,373.3,116,119,FORWARD,1.268,NPZ,93,0,0,x:751;y:413
2026-01-26T21:51:24.626500,SIM,376.4,380.0,372.9,116,119,FORWARD,1.268,NPZ,94,0,0,x:752;y:412
2026-01-26T21:51:24.962956,SIM,376.2,380.0,372.4,116,119,FORWARD,1.268,NPZ,95,0,0,x:752;y:412
2026-01-26T21:51:25.285267,SIM,375.9,380.0,371.9,116,119,FORWARD,1.268,NPZ,96,0,0,x:753;y:411
2026-01-26T21:51:25.592035,SIM,375.7,380.0,371.4,116,119,FORWARD,1.268,NPZ,97,0,0,x:753;y:411
2026-01-26T21:51:25.927559,SIM,375.5,380.0,370.9,116,120,FORWARD,1.268,NPZ,98,0,0,x:754;y:411
2026-01-26T21:51:26.227892,SIM,375.3,380.0,370.5,116,120,FORWARD,1.268,NPZ,99,0,0,x:754;y:410
2026-01-26T21:51:26.528090,SIM,375.0,380.0,370.1,116,120,FORWARD,1.268,NPZ,100,0,0,x:755;y:410
2026-01-26T21:51:26.849958,SIM,374.8,380.0,369.6,116,120,FORWARD,1.268,NPZ,101,0,0,x:755;y:409
2026-01-26T21:51:27.185500,SIM,374.5,380.0,369.1,116,120,FORWARD,1.268,NPZ,102,0,0,x:756;y:409
2026-01-26T21:51:27.524484,SIM,374.3,380.0,368.6,117,120,FORWARD,1.268,NPZ,103,0,0,x:756;y:409
2026-01-26T21:51:27.863802,SIM,374.1,380.0,368.1,117,120,FORWARD,1.268,NPZ,104,0,0,x:756;y:408
2026-01-26T21:51:28.189395,SIM,373.8,380.0,367.6,117,121,FORWARD,1.268,NPZ,105,0,0,x:757;y:408
2026-01-26T21:51:28.496983,SIM,373.6,380.0,367.2,117,121,FORWARD,1.268,NPZ,106,0,0,x:757;y:407
2026-01-26T21:51:28.822691,SIM,373.3,380.0,366.7,117,121,FORWARD,1.268,NPZ,107,0,0,x:758;y:407
2026-01-26T21:51:29.149258,SIM,373.1,380.0,366.2,118,121,FORWARD,1.268,NPZ,108,0,0,x:758;y:407
2026-01-26T21:51:29.485559,SIM,372.9,380.0,365.7,118,121,FORWARD,1.268,NPZ,109,0,0,x:759;y:406
2026-01-26T21:51:29.794408,SIM,372.6,380.0,365.3,118,121,FORWARD,1.268,NPZ,110,0,0,x:759;y:406
2026-01-26T21:51:30.104573,SIM,372.4,380.0,364.8,118,121,FORWARD,1.268,NPZ,111,0,0,x:760;y:405
2026-01-26T21:51:30.404965,SIM,372.2,380.0,364.4,118,121,FORWARD,1.268,NPZ,112,0,0,x:760;y:405
2026-01-26T21:51:30.709906,SIM,372.0,380.0,364.0,118,121,FORWARD,1.268,NPZ,113,0,0,x:760;y:405
2026-01-26T21:51:31.021109,SIM,371.8,380.0,363.5,118,121,FORWARD,1.268,NPZ,114,0,0,x:761;y:404
2026-01-26T21:51:31.354684,SIM,371.5,380.0,363.1,119,121,FORWARD,1.269,NPZ,115,0,0,x:761;y:404
2026-01-26T21:51:31.683828,SIM,371.3,380.0,362.6,119,121,FORWARD,1.269,NPZ,116,0,0,x:762;y:404
2026-01-26T21:51:32.002329,SIM,371.1,380.0,362.1,119,121,FORWARD,1.269,NPZ,117,0,0,x:762;y:403
2026-01-26T21:51:32.328205,SIM,370.8,380.0,361.6,119,120,FORWARD,1.269,NPZ,118,0,0,x:763;y:403
2026-01-26T21:51:32.638926,SIM,370.6,380.0,361.2,119,120,FORWARD,1.269,NPZ,119,0,0,x:763;y:402
2026-01-26T21:51:32.965983,SIM,370.4,380.0,360.7,119,120,FORWARD,1.269,NPZ,120,0,0,x:764;y:402
2026-01-26T21:51:33.305002,SIM,370.1,380.0,360.2,119,120,FORWARD,1.269,NPZ,121,0,0,x:764;y:402
2026-01-26T21:51:33.624041,SIM,369.9,380.0,359.8,119,120,FORWARD,1.269,NPZ,122,0,0,x:764;y:401
2026-01-26T21:51:33.933652,SIM,369.7,380.0,359.4,119,120,FORWARD,1.269,NPZ,123,0,0,x:765;y:401
2026-01-26T21:51:34.273225,SIM,369.4,380.0,358.9,119,120,FORWARD,1.269,NPZ,124,0,0,x:765;y:401
2026-01-26T21:51:34.607770,SIM,369.2,380.0,358.4,119,120,FORWARD,1.269,NPZ,125,0,0,x:766;y:400
2026-01-26T21:51:34.916370,SIM,369.0,380.0,357.9,119,120,FORWARD,1.269,NPZ,126,0,0,x:766;y:400
2026-01-26T21:51:35.232080,SIM,368.7,380.0,357.4,119,120,FORWARD,1.269,NPZ,127,0,0,x:767;y:399
2026-01-26T21:51:35.554212,SIM,368.5,380.0,356.9,119,120,FORWARD,1.269,NPZ,128,0,0,x:767;y:399
2026-01-26T21:51:35.873684,SIM,368.2,380.0,356.5,119,120,FORWARD,1.269,NPZ,129,0,0,x:768;y:399
2026-01-26T21:51:36.187850,SIM,368.0,380.0,356.0,119,120,FORWARD,1.269,NPZ,130,0,0,x:768;y:398
2026-01-26T21:51:36.526171,SIM,367.7,380.0,355.5,119,120,FORWARD,1.269,NPZ,131,0,0,x:769;y:398
2026-01-26T21:51:36.833505,SIM,367.5,380.0,355.0,119,120,FORWARD,1.269,NPZ,132,0,0,x:769;y:397
2026-01-26T21:51:37.181707,SIM,367.3,380.0,354.5,119,120,FORWARD,1.269,NPZ,133,0,0,x:770;y:397
2026-01-26T21:51:37.505836,SIM,367.1,380.0,354.1,119,120,FORWARD,1.269,NPZ,134,0,0,x:770;y:397
2026-01-26T21:51:37.818539,SIM,366.8,380.0,353.7,119,120,FORWARD,1.269,NPZ,135,0,0,x:770;y:396
2026-01-26T21:51:38.155890,SIM,366.6,380.0,353.2,119,120,FORWARD,1.269,NPZ,136,0,0,x:771;y:396
2026-01-26T21:51:38.473535,SIM,366.3,380.0,352.7,119,120,FORWARD,1.269,NPZ,137,0,0,x:771;y:395
2026-01-26T21:51:38.794075,SIM,366.1,380.0,352.3,119,120,FORWARD,1.269,NPZ,138,0,0,x:772;y:395
2026-01-26T21:51:39.130802,SIM,365.9,380.0,351.8,119,120,FORWARD,1.269,NPZ,139,0,0,x:772;y:395
2026-01-26T21:51:39.472408,SIM,365.6,380.0,351.3,119,120,FORWARD,1.269,NPZ,140,0,0,x:773;y:394
2026-01-26T21:51:39.781898,SIM,365.4,380.0,350.8,119,120,FORWARD,1.269,NPZ,141,0,0,x:773;y:394
2026-01-26T21:51:40.088996,SIM,365.2,380.0,350.4,119,120,FORWARD,1.269,NPZ,142,0,0,x:774;y:394
2026-01-26T21:51:40.406462,SIM,365.0,380.0,349.9,119,120,FORWARD,1.269,NPZ,143,0,0,x:774;y:393
2026-01-26T21:51:40.742683,SIM,364.7,380.0,349.4,119,120,FORWARD,1.269,NPZ,144,0,0,x:774;y:393
2026-01-26T21:51:41.042480,SIM,364.5,380.0,349.0,118,120,FORWARD,1.269,NPZ,145,0,0,x:775;y:392
2026-01-26T21:51:41.347123,SIM,364.3,380.0,348.6,118,120,FORWARD,1.269,NPZ,146,0,0,x:775;y:392
2026-01-26T21:51:41.673779,SIM,364.0,380.0,348.1,118,120,FORWARD,1.269,NPZ,147,0,0,x:776;y:392
2026-01-26T21:51:41.981534,SIM,363.8,380.0,347.6,118,120,FORWARD,1.268,NPZ,148,0,0,x:776;y:391
2026-01-26T21:51:42.315493,SIM,363.6,380.0,347.1,118,120,FORWARD,1.268,NPZ,149,0,0,x:777;y:391
2026-01-26T21:51:42.658804,SIM,363.3,380.0,346.7,118,120,FORWARD,1.268,NPZ,150,0,0,x:777;y:390
2026-01-26T21:51:42.984022,SIM,363.1,380.0,346.2,118,120,FORWARD,1.268,NPZ,151,0,0,x:778;y:390
2026-01-26T21:51:43.303021,SIM,362.9,380.0,345.7,118,120,FORWARD,1.268,NPZ,152,0,0,x:778;y:390
2026-01-26T21:51:43.636259,SIM,362.6,380.0,345.2,117,120,FORWARD,1.268,NPZ,153,0,0,x:779;y:389
2026-01-26T21:51:43.965570,SIM,362.4,380.0,344.7,117,119,FORWARD,1.268,NPZ,154,0,0,x:779;y:389
2026-01-26T21:51:44.265855,SIM,362.2,380.0,344.3,117,119,FORWARD,1.268,NPZ,155,0,0,x:779;y:388
2026-01-26T21:51:44.597201,SIM,361.9,380.0,343.8,117,119,FORWARD,1.268,NPZ,156,0,0,x:780;y:388
2026-01-26T21:51:44.911057,SIM,361.7,380.0,343.3,117,119,FORWARD,1.268,NPZ,157,0,0,x:780;y:388
2026-01-26T21:51:45.255977,SIM,361.4,380.0,342.8,116,119,FORWARD,1.268,NPZ,158,0,0,x:781;y:387
2026-01-26T21:51:45.557981,SIM,361.2,380.0,342.4,116,119,FORWARD,1.268,NPZ,159,0,0,x:781;y:387
2026-01-26T21:51:45.891138,SIM,361.0,380.0,341.9,116,119,FORWARD,1.268,NPZ,160,0,0,x:782;y:386
2026-01-26T21:51:46.232947,SIM,360.7,380.0,341.4,116,119,FORWARD,1.268,NPZ,161,0,0,x:782;y:386
2026-01-26T21:51:46.575951,SIM,360.5,380.0,340.9,115,119,FORWARD,1.268,NPZ,162,0,0,x:783;y:386
2026-01-26T21:51:46.910185,SIM,360.2,380.0,340.4,115,119,FORWARD,1.268,NPZ,163,0,0,x:783;y:385
2026-01-26T21:51:47.224999,SIM,360.0,380.0,340.0,115,120,FORWARD,1.268,NPZ,164,0,0,x:784;y:385
2026-01-26T21:51:47.530179,SIM,359.7,379.7,339.6,115,120,FORWARD,1.268,NPZ,165,0,0,x:784;y:385
2026-01-26T21:51:47.865782,SIM,359.2,379.3,339.1,115,120,FORWARD,1.268,NPZ,166,0,0,x:784;y:384
2026-01-26T21:51:48.191639,SIM,358.7,378.8,338.6,115,120,FORWARD,1.268,NPZ,167,0,0,x:785;y:384
2026-01-26T21:51:48.497552,SIM,358.3,378.5,338.1,115,120,FORWARD,1.268,NPZ,168,0,0,x:785;y:383
2026-01-26T21:51:48.834427,SIM,379.0,378.0,380.0,115,120,FORWARD,1.267,NPZ,169,0,0,x:786;y:383
2026-01-26T21:51:49.165889,SIM,378.8,377.6,380.0,115,120,FORWARD,1.268,NPZ,170,0,0,x:786;y:383
2026-01-26T21:51:49.471221,SIM,378.6,377.2,380.0,116,121,FORWARD,1.268,NPZ,171,0,0,x:787;y:382
2026-01-26T21:51:49.786545,SIM,378.4,376.8,380.0,116,121,FORWARD,1.268,NPZ,172,0,0,x:787;y:382
2026-01-26T21:51:50.117506,SIM,378.2,376.3,380.0,116,121,FORWARD,1.268,NPZ,173,0,0,x:788;y:381
2026-01-26T21:51:50.425791,SIM,378.0,375.9,380.0,117,121,FORWARD,1.268,NPZ,174,0,0,x:788;y:381
2026-01-26T21:51:50.758361,SIM,377.7,375.5,380.0,117,121,FORWARD,1.268,NPZ,175,0,0,x:788;y:381
2026-01-26T21:51:51.087467,SIM,377.5,375.0,380.0,117,122,FORWARD,1.268,NPZ,176,0,0,x:789;y:380
2026-01-26T21:51:51.414611,SIM,377.3,374.6,380.0,118,122,FORWARD,1.268,NPZ,177,0,0,x:789;y:380
2026-01-26T21:51:51.729690,SIM,377.1,374.2,380.0,118,122,FORWARD,1.268,NPZ,178,0,0,x:790;y:380
2026-01-26T21:51:52.054103,SIM,376.9,373.8,380.0,118,122,FORWARD,1.268,NPZ,179,0,0,x:790;y:379
2026-01-26T21:51:52.371112,SIM,376.7,373.3,380.0,119,122,FORWARD,1.268,NPZ,180,0,0,x:791;y:379
2026-01-26T21:51:52.720660,SIM,376.5,372.9,380.0,119,122,FORWARD,1.268,NPZ,181,0,0,x:791;y:378
2026-01-26T21:51:53.033068,SIM,376.3,372.5,380.0,119,121,FORWARD,1.268,NPZ,182,0,0,x:792;y:378
2026-01-26T21:51:53.354101,SIM,376.0,372.1,380.0,119,121,FORWARD,1.268,NPZ,183,0,0,x:792;y:378
2026-01-26T21:51:53.658187,SIM,375.8,371.7,380.0,120,121,FORWARD,1.268,NPZ,184,0,0,x:793;y:377
2026-01-26T21:51:53.983886,SIM,375.6,371.2,380.0,120,121,FORWARD,1.268,NPZ,185,0,0,x:793;y:377
2026-01-26T21:51:54.323821,SIM,375.4,370.8,380.0,120,121,FORWARD,1.268,NPZ,186,0,0,x:793;y:376
2026-01-26T21:51:54.648628,SIM,375.2,370.4,380.0,120,121,FORWARD,1.268,NPZ,187,0,0,x:794;y:376
2026-01-26T21:51:54.953006,SIM,375.0,370.0,380.0,120,121,FORWARD,1.268,NPZ,188,0,0,x:794;y:376
2026-01-26T21:51:55.271812,SIM,374.8,369.5,380.0,120,121,FORWARD,1.268,NPZ,189,0,0,x:795;y:375
2026-01-26T21:51:55.589489,SIM,374.6,369.1,380.0,120,121,FORWARD,1.268,NPZ,190,0,0,x:795;y:375
2026-01-26T21:51:55.917592,SIM,374.4,368.7,380.0,120,120,FORWARD,1.268,NPZ,191,0,0,x:796;y:374
2026-01-26T21:51:56.226429,SIM,374.2,368.4,380.0,120,120,FORWARD,1.268,NPZ,192,0,0,x:796;y:374
2026-01-26T21:51:56.561792,SIM,374.0,367.9,380.0,120,120,FORWARD,1.268,NPZ,193,0,0,x:796;y:374
2026-01-26T21:51:56.873402,SIM,373.7,367.4,380.0,120,120,FORWARD,1.268,NPZ,194,0,0,x:797;y:373
2026-01-26T21:51:57.193806,SIM,373.5,367.0,380.0,120,120,FORWARD,1.268,NPZ,195,0,0,x:797;y:373
2026-01-26T21:51:57.529537,SIM,373.3,366.6,380.0,120,120,FORWARD,1.268,NPZ,196,0,0,x:798;y:373
2026-01-26T21:51:57.856524,SIM,373.1,366.2,380.0,120,120,FORWARD,1.268,NPZ,197,0,0,x:798;y:372
2026-01-26T21:51:58.185879,SIM,372.9,365.7,380.0,120,120,FORWARD,1.268,NPZ,198,0,0,x:799;y:372
2026-01-26T21:51:58.491525,SIM,372.7,365.3,380.0,120,120,FORWARD,1.268,NPZ,199,0,0,x:799;y:371
2026-01-26T21:51:58.835423,SIM,372.4,364.9,380.0,120,120,FORWARD,1.268,NPZ,200,0,0,x:800;y:371
2026-01-26T21:51:59.169641,SIM,372.2,364.4,380.0,120,120,FORWARD,1.268,NPZ,201,0,0,x:800;y:371
2026-01-26T21:51:59.481813,SIM,372.0,364.0,380.0,120,120,FORWARD,1.268,NPZ,202,0,0,x:801;y:370
2026-01-26T21:51:59.789086,SIM,371.8,363.6,380.0,120,120,FORWARD,1.268,NPZ,203,0,0,x:801;y:370
2026-01-26T21:52:00.112808,SIM,371.6,363.3,380.0,120,120,FORWARD,1.268,NPZ,204,0,0,x:801;y:369
2026-01-26T21:52:00.438422,SIM,371.4,362.8,380.0,120,120,FORWARD,1.268,NPZ,205,0,0,x:802;y:369
2026-01-26T21:52:00.749702,SIM,371.2,362.4,380.0,120,120,FORWARD,1.268,NPZ,206,0,0,x:802;y:369
2026-01-26T21:52:01.079542,SIM,371.0,362.0,380.0,120,120,FORWARD,1.268,NPZ,207,0,0,x:803;y:368
2026-01-26T21:52:01.415215,SIM,370.8,361.5,380.0,120,120,FORWARD,1.268,NPZ,208,0,0,x:803;y:368
2026-01-26T21:52:01.732057,SIM,370.6,361.1,380.0,120,120,FORWARD,1.268,NPZ,209,0,0,x:804;y:368
2026-01-26T21:52:02.039499,SIM,370.4,360.7,380.0,120,120,FORWARD,1.268,NPZ,210,0,0,x:804;y:367
2026-01-26T21:52:02.359442,SIM,370.1,360.3,380.0,120,120,FORWARD,1.268,NPZ,211,0,0,x:805;y:367
2026-01-26T21:52:02.665013,SIM,369.9,359.9,380.0,121,120,FORWARD,1.269,NPZ,212,0,0,x:805;y:366
2026-01-26T21:52:02.973891,SIM,369.7,359.5,380.0,121,120,FORWARD,1.269,NPZ,213,0,0,x:805;y:366
